Artist Name
Henry d'Estienne
Henry G. Higginbotham
Henry Hate
Henry Higginbotham
Henry Jones Thaddeus
Henry Moore
Henry Ossawa Tanner
Henry Roderick Newman
Henry Selick
Henry Singleton
Henry Van Der Linde
Heonhwa Choe
Herbert Herbie Ryman
Herbert Hoffmann
Herbert Johnson
Hergé
Hermann Zapf
Hideaki Anno
Hideaki Sorachi
Hideaki Takamura
Hidefumi Kimura
Hideji Oda
Hidekaz Himaruya
Hideki Arai
Hideki Mori
Hideko Mizuno
Hidenori Hara
Hidenori Kusaka
Hideo Azuma
Hideo Yamamoto
Hideshi Hino
Hidetaka Tenjin
Hideyuki Yonehara
Higuchi Tachibana
Hikaru Nakamura
Hillary Wilson
Hilma af Klint
Hinako Ashihara
Hinako Sugiura
Hinako Takanaga
Hino Matsuri
Hippolyte Arnoux
Hippolyte Berteaux
Hippolyte Délié
Hirano Kouta
Hiro Fujiwara
Hiro Izawa
Hiro Mashima
Hiro Suda
Hiro Suzuhira
Hiroaki Sakurai
Hiroaki Samura
Hirohiko Araki
Hiroi Oji
Hirokazu Hisayuki
Hiroki Endo
Hiroki Kanno
Hiroki Yagami
Hiromasa Yonebayashi
Hiromu Arakawa
Hiromu Ono
Hiromu Shinozuka
Hiroshi Aro
Hiroshi Gamō
Hiroshi Hirata
Hiroshi Kanazawa
Hiroshi Ōsaka
Hiroshi Sasagawa
Hiroshi Shiibashi
Hiroshi Takahashi
Hiroshi Takashige
Hiroshi Yoshida
Hiroya Oku
Hiroyuki
Hiroyuki Asada
Hiroyuki Imaishi
Hiroyuki Kaidō
Hiroyuki Kitakubo
Hiroyuki Kitazume
Hiroyuki Morita
Hiroyuki Nishimori
Hiroyuki Okiura
Hiroyuki Takei
Hiroyuki Tamakoshi
Hiroyuki Utatane
Hisae Iwaoka
Hisaichi Ishii
Hisashi Eguchi
Hisashi Hirai
Hisashi Momose
Hisaya Nakajo
Hisayuki Toriumi
Hitoshi Ashinano
Hitoshi Iwaaki
Hitoshi Okuda
Hitoshi Tomizawa
Hitowa
Hogre
Holice Turnbow
Hong Yan
Hope Larson
Horace Vernet
Horacio Altuna
Horacio Sandoval
Horiyoshi III
Horst Streckenbach
Housui Yamazaki
Howard David Johnson
Howard Hodgkin
Howard Lyon
Howard Tayler
Hozan Shinomaru
Huang Qishi
Huang Tingjian
Hubert de Lartigue
Hubert Sattler
Hugh Bolton Jones
Hugh Doak Rankin
Hugh Harman
Hugh Jamieson
Hugleikur Dagsson
Hugo Pratt
Hyan Tran
HyperScan
I. Rice Pereira
Iain McCaig
Ian Edward Ameling
Ian Jepson
Ian Jones-Quartey
Ian McConville
Ian Miller
Ichigo Takano
If magazine June 1954
Igor Kieryluk
Igor Krstic
Ikki Kajiwara
Ikuko Itoh
Ikuto Yamashita
Ilene Meyer
Ilka Gedő
Illustranesia
Ilse Gort
Ilse Weber
Ilya Repin
Imanol Delgado Salazar
Indie184
Indra Nugroho
Ingen Ryuki
Inio Asano
Inkie
Inkotori
INO – painting
Inoue Junichi
Intellivision
Interton VC 4000
Invader – mosaic
Ioan Dumitrescu
Ionicus
Iou Kuroda
Ippongi Bang
Ira Humphrey
Irina Nordsol
Iris Compiet
Ironbrush
Irven Spence
Irvin Rodriguez
Irving Amen
Irwin Caplan
Isaac Cruikshank
Isaac Witkin
Isamu Imakake
Isamu Noguchi
Isao Takahata
Ishu Patel
Isidoro Marín Garés
Isis
İsmet Güney
Istvan Horkay
Isutoshi
Italo Calvino
Ittoku
Ivan Aivazovsky
Ivan Brunetti
Ivan Ivanov-Vano
Ivan Kazakov
Ivan Kliun
Ivan Kramskoi
Ivan Shavrin
Ivo Caprino
Iwao Takamoto
IZ the Wiz
Izumi Aso
Izumi Kazuto
Izumi Kirihara
Izumi Matsumoto
Izumi Takemoto
Izumi Todo
Izumi Tōdō
Izzy
Izzy Ellis
J Pavlikevitch
J-ta Yamada
J. C. Duffy
J. D. Frazer
J. G. Quintel
J. P. Targete
J. R. Williams
J. W. Frost
J.D. Frazer
J.P. Targete
Jacek Tylicki
Jack Cole
Jack Davis
Jack Dunham
Jack Edward Oliver
Jack Gaughan
Jack Herbert
Jack Kirby
Jack Markow
Jack Rudy
Jack Smith
Jack Wang
Jack Wei
Jacki Randall
Jackie Ormes
Jackie Winsor
Jackson Pollock
Jacob Jacobs
Jacob Lawrence
Jacob Nourigat
Jacques Bredy
Jacques Majorelle
Jacques Rivette
Jade Granger
Jae Lee
Jael
Jaime A. Zuverza
Jaime Jones
Jake Murray
Jakob Eirich
Jakob Martin Strid
Jakub Kasper
Jalil Rasouli
Jama Jurabaev
James Affleck Shepherd
James Allen
James Allen St. John
James Arnold
James Augustus Suydam
James Baxter
James Bernardin
James Brooks
James C. Christensen
James Cochran
James Ensor
James Ernest
James Fairman
James Ford Murphy
James Gillray
James Gurney
James Jean
James Kei
James Kemsley
James Kochalka
James Kooi
James L. Barry
James Lee Byars
James O'Barr
James Paick
James Rallison
James Robertson
James Rose
James Rosenquist
James Ryman
James Thurber
James Tissot
James Wells Champney
James Wong
James Zapata
Jamie Noguchi
Jan Nieuwenhuys
Jan Pinkava
Jan Portielje
Jan Švankmajer
Jan Zrzavý
Jan-Baptist Huysmans
Jana Schirmer
Jane Burch Cochran
Jane Frank
Janet 'Rusty' Skuse
Janet Aulisio
Janet Catherine Berlo
Janet Iwasa
Jang Il-soon
Janine Johnston
Jared Blando
Jarel Threat
Jaromil Jireš
Jarreau Wimberly
Jason A. Engle
Jason Alexander Behnke
Jason Banditt Adams
Jason Chan
Jason Craig
Jason Cruz
Jason Engle
Jason Felix
Jason Jones
Jason Kang
Jason Little
Jason Rainville
Jason Turner
Jason Van Hollander
Jason Waltrip
Jason Wulf
Jasper Johns
Jasper Sandner
Javier Charro
Jay DeFeo
Jay Lynch
Jay Stephens
Jbrock
JDL Street Art
Jean Arp
Jean Barbault
Jean Cocteau
Jean Discart
Jean Dubuffet
Jean Durand
Jean Giraud
Jean Metzinger
Jean Pascal Sébah
Jean Pierre Targete
Jean Ray Laury
Jean Rouch
Jean Tinguely
Jean-Baptiste Corot
Jean-Baptiste Monge
Jean-Charles Langlois
Jean-Étienne Liotard
Jean-Léon Gérôme
Jean-Luc Godard
Jean-Michel Basquiat
Jean-Paul Riopelle
Jean-Paul Sinibaldi
Jedd Chevrier
Jef Aerosol
Jeff Swampy Marsh
Jeff A. Menges
Jeff Butler
Jeff Carpenter
Jeff Dee
Jeff Easley
Jeff Kinney
Jeff Laubenstein
Jeff Miracola
Jeff Nentrup
Jeff Reitz
Jeff Remmer
Jeff Simpson
Jeff Smith
Jeff Soto
Jeff Stewart
Jeffrey R. Busch
Jeffrey Rowland
Jehan Choo
Jen Bartel
Jen Lee
Jen Page
Jennifer Chiaverini
Jennifer Diane Reitz
Jennifer L. Meyer
Jennifer Law
Jennifer Rodgers
Jenny Hunter Groat
Jeph Jacques
Jeremy Enecio
Jeremy Jarvis
Jeremy Wilson
Jeremy Zag
Jermaine Rogers
Jerry Bittle
Jerry Holkins
Jerry Scott
Jerry Tiritilli
Jerry Van Amerongen
Jesper Ejsing
Jesper Myrfors
Jess Fink
Jessica Hagy
Jessica Seamans
Jhonen Vasquez
Ji Yong
Jiachen Tao
Jiaming
Jiang Kui
Jiang Zhuqing
JiHun Lee
Jill Bauman
Jim Bamber
Jim Burns
Jim Crabtree
Jim Danforth
Jim Davis
Jim Dine
Jim Holloway
Jim Hummel
Jim Jinkins
Jim McDermott
Jim Murray
Jim Nelson
Jim Pavelec
Jim Roslof
Jim Smith
Jim Steranko
Jim Toomey
Jim Unger
Jimmy Gownley
Jin Kobayashi
Jindřich Štyrský
Jinho Bae
Jinny Beyer
Jiří Trnka
Jiro Ando
Jiro Kuwata
Jiro Matsumoto
Jirō Suzuki
Jirō Taniguchi
Jisoe – graffiti
Jo Baer
Jo Budd
Jo Seok
Joan Brown
Joan Cornellà
Joan Hanke-Woods
Joan Jonas
Joan Miró
Joan Mitchell
Joan Snyder
Joan Vizcarra
Joanna Quinn
Joao Ruas
Joaquín Diez
Joaquín Torres García
Jock
Jodie Muir
Jody Lee
Joe Doolin
Joe Jusko
Joe Murray
Joe Oriolo
Joe Slucher
Joe Torra
Joel Biske
Joel Shapiro
Joel Thomas
Joel-Peter Witkin
Joey Comeau
Joey Pang
Johan Grenier
Johann Bodin
Johann Georg Platzer
Johann Victor Krämer
Johannes Voss
Johji Manabe
John A. Davis
John Abraham
John Allison
John and Laura Lakey
John Avon
John Berkey
John Bolton
John Byrne
John Callahan
John Cassavetes
John Chamberlain
John Cooke Bourne
John Coulthart
John Di Giovanni
John Donahue
John F. Knott
John Frederick Lewis
John Gallagher
John Giunta
John Glashan
John Gleich
John Griffiths
John Halas
John Harris
John Holmstrom
John Howe
John Hoyland
John Hubley
John Jude Palencar
John Kovalic
John Kricfalusi
John Lasseter
John Latham
John Leech
John Lefelhocz
John Lounsbery
John Maler Collier
John Malloy
John Marin
John Matson
John McCracken
John Musker
John Norment
John Penick
John Picacio
John R. Dilworth
John Reiner
John Rivas
John Rollin Tilton
John Romita Jr
John Schoenherr
John Severin Brassell
John Sibbick
John Silva
John Stanko
John T. Snyder
John Thacker
John Waltrip
John Weldon
John Zeleznik
Johnny Hart
Jok Church
Jokubas Uogintas
Jon Foster
Jon J Muth
Jon Kinyon
Jon Van Caneghem
Jonas De Ro
Jonas Mekas
Jonathan Kuo
Jonathan Rosenberg
Jonathon Dalton
JonOne
Jonti Picking
Joost Swarte
Jordan Belson
Jorge Cham
Jorge Jacinto
Jorge R. Gutierrez
Jørgen Leth
José Alcázar Tejedor
José Arpa y Perea
José Benlliure y Gil
José Bernal
Jose Cabrera
José Cruz Herrera
Jose Etxenagusia
José García Ramos
José Gutiérrez Solana
José Jiménez Aranda
José María Fenollera
José Moreno Carbonero
José Ortega
José Segrelles Albert
José Silbert
José Zabala-Santos
Josef Albers
Josef Čapek
Josef Šíma
Josep Arrau i Barba
Josep Maria Tamburini
Josep Nin i Tudó
Josep Tapiró Baró
Joseph Austin Benwell
Joseph Barbera
Joseph Beuys
Joseph Cornell
Joseph Csaky
Joseph de La Nézière
Joseph Lindon Smith
Joseph Meehan
Joseph Nechvatal
Joseph Sintès
Joseph Stella
Joseph Wallace
Joseph Weston
Joseph-Félix Bouchor
Josh Hass
Josh Kirby
Josh MacPhee
Josh Thomas
Joshua Alvarado
Joshua Cairos
Joshua Hagler
Joshua Howard
Joshua Mosley
Joshua Raphael
Josu Hernaiz
JoWOnder
Joy Ang
Joy Batchelor
Joyce J. Scott
Józef Gosławski
JR – graffiti
Juan Espina y Capó
Juan Gris
Juan Jiménez Martín
Juan Llimona Bruguera
Juan Luna y Novicio
Juan Padrón
Juan Villafuerte
Jubilee
Judal
Judson Huss
Judy Horacek
Juilee Pryor – murals
Jules Bass
Jules Engel
Jules Guérin
Jules Laurens
Jules Lefebvre
Jules Migonney
Jules Olitski
Jules Taupin
Julia Kaye
Julia Mage’au Gray
Julian Kok Joon Wen
Julie Baroh
Julie Bell
Julie Dillon
Julie Doucet
Julietta Suzuki
Julio González
Julio Reyna
Julius Rolshoven
Jun Hatanaka
Jun Maeda
Jun Mochizuki
Jung Park
JungShan
Junichi Kouchi
Junior Tomlin
Junji Ito
Junko Karube
Junko Mizuno
Junko Taguchi
Juri Misaki
Justin Cornell
Justin Hampton
Justin Hernandez
Justin Murray
Justin Norman
Justin Roiland
Justin Sweet
Justine Cruz
Justine Jones
Justine Mara Andersen
Justyna Gil
Jūzō Yamasaki
Kaffe Fassett
Kagami Yoshimizu
Kaho Miyasaka
Kaida Yuji
Kaiji Kawaguchi
Kaishaku
Kaiu Shirai
Kaja Foglio
Kajetan Stefanowicz
Kakifly
Kami Imai
Kamila Szutenberg
Kanao Araki
Kaneyoshi Izumi
Kang Full
Kang Yu
Kanoko Sakurakoji
Kansuke Yamamoto
Kaori Yuki
Kaoru Mori
Kaoru Shintani
Kaoru Tada
Kaoru Yukishiro
Karel Appel
Karel Ooms
Karel Thole
Karel Zeman
Karen Hampton
Kari Christensen
Kari Johnson
Karin Suzuragi
Karl Kopinski
Karl Ludwig Libay
Karl Waller
Karl-Erik Forsberg
Karla Ortiz
Karlgeorg Hoefer
Karmazid
Karuta Shiki
Kasimir Malevich
Kat Von D
Kate Beaton
Katherine Westphal
Kathryn Rathke
Katie Allison
Katsu Aki
Katsuhiro Otomo
Katsuji Matsumoto
Katsuji Morishita
Katsura Hoshino
Katsushi Boda
Katsuya Kondō
Katsuya Terada
Katzen
Kawasumi
Kaworu Watashiya
Kaws
Kazimir Malevich
Kazimir Strzepek
Kazu Kibuishi
Kazue Kato
Kazuhiko Kato
Kazuhiko Shimamoto
Kazuhiro Fujita
Kazuhiro Furuhashi
Kazuhiro Kiuchi
Kazuka Minami
Kazuki Akane
Kazuki Takahashi
Kazuko Fujita
Kazuko Tadano
Kazuma Kodaka
Kazumi Kazui
Kazumi Yamashita
Kazune Kawahara
Kazuo Kamimura
Kazuo Koike
Kazuo Komatsubara
Kazuo Umezu
Kazurou Inoue
Kazusa Takashima
Kazushi Hagiwara
Kazuto Nakazawa
Kazuya Kuroda
Kazuya Minekura
Kazuya Tsurumaki
Kean Soo
Keats Petree
Kee Lo
Kei Enue
Kei Kusunoki
Kei Toume
Keiichi Arawi
Keiichi Hara
Keiji Gotoh
Keiji Hida
Keiji Nakazawa
Keiko Nishi
Keiko Suenobu
Keiko Takemiya
Keiko Tobe
Keiko Yamada
Keinagaki
Keisuke Itagaki
Keitarō Arima
Keith Garletts
Keith Haring
Keith Knight
Keith Milow
Keith Parkinson
Keith Sonnier
Keith Waite
Keito Koume
Kekai Kotaki
Kelly Asbury
Kelly Hamilton
Kelly McBride
Ken Akamatsu
Ken Anderson
Ken Battefield
Ken Frank
Ken Harris
Ken Ishikawa
Ken Jacobs
Ken Kelly
Ken Kimmelman
Ken Meyer
Ken Nagle
Ken Pyne
Ken Sugimori
Ken'ichi Sakemi
Kendi Oiwa
Kenichi Muraeda
Kenichi Sonoda
Kenichi Yoshida
Kenji Tsuruta
Kenjiro Hata
Kenn Navarro
Kenneth Anger
Kenneth Muse
Kenneth Noland
Kenneth Snelson
Kennon James
Kenny Scharf
Kenshi Hirokane
Kensuke Okabayashi
Kentarō Kobayashi
Kentaro Miura
Kentaro Takekuma
Kentaro Yabuki
Kentarō Yano
Kenzō Masaoka
Keratza Vissulceva
Kerby Rosanes
Kerry G. Johnson
Kerstin Kaman
Kev Brockschmidt
Kev Walker
Kevin Dobler
Kevin Long
Kevin McCann
Kevin Murphy
Kevin Siembieda
Kevin Wasden
Kevin Woodcock
Kevin Yee
Khang Le
Khurrum
Kia Asamiya
Kieran Yanner
Kihachirō Kawamoto
Kim Eung-heon
Kim Poong
Kim Prisu
Kim Prisu Nuklé-art
Kim Saigh
Kim Sokol
Kimiko Uehara
Kimio Yabuki
Kimio Yanagisawa
Kimonas Theodossiou
King Robbo
Kinuko Y. Craft
Kipling West
Kira Inugami
Kiriko Nananan
Kiritada
Kirk Jarvinen
Kirsten Zirngibl
Kisung Koh
Kitarō Kōsaka
Kiyochika Kobayashi
Kiyohiko Azuma
Kiyokazu Chiba
Kiyoko Arai
Kiyoshi Sakai
Klark Kent
Kliment Red'ko
KNIIO
Knitta Please
Know Hope
Knox Martin
Kō Kojima
kocore
Koge-Donbo
Koharu Sakuraba
Kōhei Horikoshi
Koichi Chigira
Kōichi Tokita
Kōichirō Hoshino
Kōichirō Yasunaga
Koji
Koji Aihara
Koji Inada
Kōji Kiriyama
Kōji Kumeta
Kōji Morimoto
Koji Nishino
Kōji Seo
Koji Takahashi
Kōji Yamamura
Konix Multisystem
Konoe Nobutada
Konrad Mägi
Konstantin Bronzit
Konstantin Korovin
Konstantin Makovsky
Konstantin Porubov
Koshi Rikdo
Kōsuke Fujishima
Kōsuke Masuda
Kota Nakatsubo
Kotakan
Kotobuki Shiriagari
Kotomi Aoki
Kou Fumizuki
Kou Yaginuma
Kouta Hirano
Kouyu Shurei
Koyoharu Gotouge
Kozue Amano
Kris Straub
Kris Wilson
Kristen Bishop
Kristina Collantes
Ku Xueming
Kuang Sheng
Kukka
Kumiko Takahashi
Kunihiko Tanaka
Kunio Hagio
Kunio Katō
Kuno Veeber
Kurt Kren
Kurt Schwitters
Kuvshinov Ilya
Kyle Baker
Kyle Balda
Kylie InGold
Kyoko Ariyoshi
Kyoko Mizuki
Kyoko Okazaki
Kyosuke Usuta
Kyousuke Motomi
Kyra E. Hicks
Kyung-hee Hong
L600
La Mano/Nami
Lack
Ladislas Starevich
Lady Aiko
Lady Pink
Lake Hurwitz
Lalla Essaydi
lariennechan
Larry Bell
Larry Dixon
Larry Elmore
Larry Feign
Larry Gonick
Larry Huber
Larry MacDougall
Larry Poons
Larry Zox
Lars Grant-West
Lars von Trier
László Moholy-Nagy
Lauren Faust
Lauren YS
Lawrence Alma-Tadema
Lawrence Daws
Lawrence Snelly
Lea Hernandez
Leanna Crossan
Lee Brown Coye
Lee Jong-beom
Lee Krasner
Lee Moyer
Lee Sheppard
Lee Unkrich
Lee W. Stanley
Leesha Hannigan
Lefred Thouron
Leif Jones
Leigh Dragoon
Leigh Rubin
Leiji Matsumoto
Leiko Ikemura
Len Lye
Leo and Diane Dillon
Leo Zulueta
Léon Bakst
Léon Belly
Léon Carré
Léon Cauvy
Leon Cogniet
Leon Dabo
Léon François Comerre
Léon Herbo
Leonard Glasser
Leonardo Santanna
Leopold Carl Müller
Léopold Survage
Les Clark
Les Edwards
Les Lumsdon
Les Tanner
Leslie Mah
Lev Boure
Levi Parker
Li Tie
Li Wang
Li Xiaohua
Li Youliang
Li Yousong
Liam Sharp
Lie Setiawan
Liiga Smilshkalne
Lillian Friedman
Lily Hoshino
Lin Fengmian
Lin Yan
Linda Diane Bennett
Linda Jenkins
Linda MacDonald
Lindsey Look
Lisa Hanawalt
Liu Gongquan
Liu Jianjian
Liu Shangying
Liubov Popova
Lius Lasahido
Livia Prima
Liz Danforth
Liz Greenfield
Liz LaManche
Lloyd J. Reynolds
Lloyd Vaughan
Lockwood de Forest
Logan Hicks
Lokesh Verma
Lorenzo Lanfranconi
Lorenzo Mastroianni
Lorin Morgan-Richards
Los Bros Hernandez
Lotte Reiniger
Lou Darvas
Lou Harrison
Louella Pettway
Louis Comfort Tiffany
Louis Madarasz
Louis Michel Bernard
Louis Molloy
Louis Randavel
Louis Schanker
Louis-Anselme Longa
Louise Bourgeois
Louise Nevelson
Lovis Corinth
Lubov
Luca Zontini
Lucamaleonte
Lucas Graciano
Lucas Staniec
Lucian Freud
Lucien Whiting Powell
Lucio Parrillo
Lucio Tafuri
Lucy Meaden
Ludovico Marchetti
Ludwig Blum
Ludwig Deutsch
Ludwig Hans Fischer
Luigi Acquarone
Luigi Mayer
Luigi Premazzi
Luigi Serafini
Luis Anglada Pinto
Luis Buñuel
Luis Molinari
Luis Ricardo Falero
Luis Royo
Lukas Litzsinger
Luke Cornish
Lushsux
Lyle Tuttle
Lyman Dally
Lynn Johnston
Lynn Okamoto
Lynne Naylor
Lyonel Feininger
M. C. Escher
M. Chat
M. W. Kaluta
M.C. Escher
Mab Graves
Machiko Hasegawa
Machiko Satonaka
Maciej Kuciara
Maciej Rebisz
Macoto Tezuka
Mad Peck
MadC
Maddie Julyk
Madeline Davis
Madison Mosley
Mads Ahm
Maekawa Yuichi
Magali Villeneuve
Magane Okuda
Magdalena Abakanowicz
Magnavox Odyssey 2
Maguro Fujita
Mahiro Maeda
Maiko Aoji
Maiko Yoshizawa
Maki Kazumi
Maki Minami
Maki Murakami
Makoto Isshiki
Makoto Kobayashi
Makoto Niwano
Makoto Raiku
Makoto Shinkai
Makoto Tateno
Makoto Yukimura
Malcolm McGookin
Mamoru Hosoda
Mamoru Nagano
Mamoru Oshii
Man Ray
Mana Neyestani
Manavu Kashimoto
Manfred Kohrs
Manick Sorcar
Manjul
Mann Izawa
Manny Gould
Manolo Millares
Manu Farrarons
Manuel Benedito
Manuel García Ferré
Manuel Neri
Manuel Ramírez Ibáñez
Manuel Rendón
Manuel Rivera
Marc Chagall
Marc Davis
Marc Fishman
Marc Hansen
Marc Simonetti
Marc Vaux
Marcel Broodthaers
Marcel Duchamp
Marcel Vicaire
Marcela Medeiros
Marcelo Vignali
Marcin Tomalak
Marco de Gregorio
Marco Nelor
Marco Teixeira
Marcos Magalhães
Marcus Waterman
Marek Skrobecki
Margaret Brundage
Margaret Kilgallen
Margaret Organ-Kean
Margaret Wood
Marguerite Allar
Marguerite Delorme
Mari Ozawa
Maria Abagnale
María José Cristerna
Maria Martinetti
Maria Poliakova
Maria Zolotukhina
Mariano Baquero
Mariano Bertuchi
Mariano Fortuny
Marie Lucas Robiquet
Marie Magny
Marie Rouffet
Marie Webster
Marija Tiurina
Mariko Iwadate
Marilyn I. Walker
Marimo Ragawa
Marino Marini
Mario Merz
Mario Miranda
Marius Bauer
Marius de Buzon
Marius Hubert-Robert
Mariza Dias Costa
Mark A. Nelson
Mark Andrews
Mark Behm
Mark Beyer
Mark Bodé
Mark Brill
Mark Burrier
Mark Dindal
Mark Evans
Mark Hall
Mark Harrison
Mark Heggen
Mark Hyzer
Mark Jenkins
Mark L. Gottlieb
Mark Mahoney
Mark Marderosian
Mark Nelson
Mark O'Hare
Mark Poole
Mark Price
Mark Purvis
Mark Riddick
Mark Romanoski
Mark Rosewater
Mark Rothko
Mark Smylie
Mark Tedin
Mark Tobey
Mark Winters
Mark Zug
Marsha Rivera
Marshall Arisman
Marta Leydy
Marta Nael
Martha Jane Pettway
Marthe Jonkers
Martin Ansin
Martin Handford
Martin Kocisek
Martin McKenna
Martin Perscheid
Martin Puryear
Martin Rowson
Martina Fackova
Martina Pilcerova
Martiros Saryan
Mary Cagle
Mary Cassatt
Mary Ellen Hopkins
Mary Jane Haake
Mary Jordan
Mary Josberger
Mary L. Bennett
Mary Lee Bendolph
Masaaki Ōsumi
Masaaki Yuasa
Masahiko Nakahira
Masahiro Anbe
Masahito Soda
Masakazu Katsura
Masakazu Yamaguchi
Masaki Kajishima
Masako Watanabe
Masami Kurumada
Masami Ōbari
Masami Tsuda
Masami Yuki
Masamune Shirow
Masanori Morita
Masao Maruyama
Masaomi Kanzaki
Masaru Kitao
Masashi Ando
Masashi Asaki
Masashi Kishimoto
Masashi Kudō
Masashi Tanaka
Masashi Ueda
Masato Ichishiki
Masatoshi Kawahara
Masaya Tokuhiro
Masayuki Kojima
Masayuki Sakoi
Massimilano Frezzato
Massimo d'Azeglio
massstar
Masuda Mikio
Mateus Manhanini
Mathias Kollros
Mathieu Barathier
Matsuri Akino
Matsuri Hino
Matt Cavotta
Matt Dixon
Matt Fox
Matt Gaser
Matt Groening
Matt Jefferies
Matt Melvin
Matt Percival
Matt Smith
Matt Stawicki
Matt Stewart
Matt Stikker
Matt Stone
Matt Tabak
Matt Thompson
Matt Warren
Matteo Bassini
Matthew Barney
Matthew D. Wilson
Matthew G. Lewis
Matthew Gregory
Matthew Mitchell
Matthew O'Callaghan
Matthew Stawicki
Maud Wagner
Maurice Adrey
Maurice Bismouth
Maurice Boitel
Maurice Bompard
Maurice de Vlaminck
Mauricio Calle
Mauricio de Sousa
Max Beckmann
Max Cannon
Max Crivello
Max Ernst
Max Fleischer
Max Gilardi
Max McCall
Max Moreau
Max Rabes
Max Schödl
Max Slevogt
Maxime Du Camp
Maxwell Atoms
Maxx Marshall
Maya Deren
Maya Hayuk
Maya Koikeda
Mayu Sakai
Mayu Shinjo
Mayumi Azuma
Mayumi Muroyama
McLean Kendree
Mear One
Meek
Megumi Kadonosono
Megumi Mizusawa
Megumi Tachikawa
Megumu Okada
Meimu
Meiriri Vega
Mel Lazarus
Melanie Gillman
Melanie Stimmell
Melissa A. Benson
Melissa DeTora
Mell Lazarus
Mell Lazarus. Momma
Melvyn Grant
Memorex VIS
Meris Mullaley
Mi Fu
Mi Guangjiang
Mia Ikumi
Miao Aili
Micah Epstein
Micha Huigen
Michael Böhme
Michael Bruinsma
Michael Buonauro
Michael C. Hayes
Michael Cummings
Michael Danza
Michaël Dudok de Wit
Michael Goldberg
Michael H. Payne
Michael Hague
Michael Heizer
Michael J. Deas
Michael James
Michael Kaluta
Michael Kirby
Michael Koelsch
Michael Komarck
Michael Lah
Michael Leunig
Michael Lopp
Michael Phillippi
Michael Please
Michael Poe
Michael Ryan
Michael Snow
Michael Sutfin
Michael Walsh
Michael Weaver
Michael Whelan
Michael William Kaluta
Michaela Pavlátová
Michal Kalisz
Michal Lisowski
Michel Bouchaud
Michel Granger
Michel Ocelot
Michele Cortegiani
Michele Felice Cornè
Michele Giorgi
Michele Parisi
Michi Himeno
Michiharu Kusunoki
Michiyo Akaishi
Michiyo Yasuda
Mick Takeuchi
Midorikawa Tsuyoshi
Miguel Coimbra
Miguel Mercado
Miho Midorikawa
Miho Obana
Mihona Fujii
Mika Kawamura
Mike Bierek
Mike Burns
Mike Demaine
Mike Dringenberg
Mike Jordana
Mike Judge
Mike Kerr
Mike Kimble
Mike Krahulik
Mike Lynch
Mike Mignola
Mike Nawrocki
Mike Peters
Mike Ploog
Mike Raabe
Mike Reiss
Mike Riley
Mike Sass
Mike Scully
Mike Uziel
Mikhail Belaevsky
Miki Aihara
Miki Hayasaka
Miki Tori
Miki Yoshikawa
Mikio Igarashi
Mikiyo Tsuda
Mikuláš Medek
Mila Pesic
Milagros Correch
Miles Johnston
Miles Teves
Milk Morinaga
Milk Morizono
Milt Kahl
Milton Avery
Milton Caniff
Milton Knight
Mimi Dietrich
Min Ayahana
Min Yum
Minami Ozaki
Mine Yoshizaki
Mineko Ohkami
Minene Sakurano
Minna Sundberg
Mino Argento
Minori Kimura
Minoru Furuya
Minttu Hynninen
Mir Ali Tabrizi
Mir Emad Hassani
Miranda Meeks
Mireille Miailhe
Miriam Nathan-Roberts
Miryam Lumpini
Misako Takashima
Mischa Richter
Mishkín-Qalam
Miss Tic
Miss Van – graffiti
Miss.Tic – stencil
Mister Cartoon
Mitch Clem
Mitch Cotie
Mitchell Malloy
Mitsuaki Sagiri
Mitsuba Takanashi
Mitsue Aoki
Mitsukazu Mihara
Mitsumayo
Mitsuo Hashimoto
Mitsuo Iso
Mitsuru Adachi
Mitsuru Hattori
Mitsuru Miura
Mitsuru Sugaya
Mitsuteru Yokoyama
Mitsutoshi Furuya
Mitsutoshi Shimabukuro
Mitsuyo Seo
Mitsuyoshi Sonoda
Mitsuyuki Masuhara
Miwa Ueda
Miyako Maki
Miyuki Kitagawa
Miyuki Kobayashi
Mizuho Aimoto
Mizuki Kawashita
Mizuo Shinonome
Mo Willems
Mochiru Hoshisato
Mogura Anagura
Mohammed Racim
Mohiro Kitoh
Mokona
Mollie Harms
Molly Kiely
Molly Ostertag
Molly Upton
Momoko Sakura
Mona Hatoum
Monique Thirifay
Monte Michael Moore
Monty Oum
Monty Wedd
Monztre
Morio Asaka
Morishige
Morley
Morrie Turner
Morris
Morris Louis
Mort Drucker
Mort Walker
Morteza Katouzian
Moto Hagio
Moto Kikaku
Motoei Shinzawa
Motofumi Kobayashi
Motohiro Katou
Motoka Murakami
Motosuke Takahashi
Moyoco Anno
Mr. Brainwash
MSCHF
Muelle
Muhammad Firdaus
Muneyuki Kaneshiro
Murad Subay
Murasaki Yamada
Murphy Anderson
Murray Ball
Murray Olderman
Mutsumi Inomata
Mutsumi Sasaki
My Vision
Myra Brodsky
N.C. Winters
Nablange
Nadezhda Udaltsova
Nadir Afonso
Nagano
Nakaba Suzuki
Nam June Paik
Nami Akimoto
Namuchi Takumi
Nana Haruta
Nanae Chrono
Nanae Haruno
Nanase Ohkawa
Nancy Crow
Nancy Graves
Nanpei Yamada
Nao Yazawa
Naochika Morishita
Naohisa Inoue
Naoki Urasawa
